date,part_id,sex,time,weather,irrad_a,irrad_b,distance_m,treatment,colour,lightness,order,side,detected
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,4,GL,G,low,22,right,1
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,5,YL,Y,low,23,right,1
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,4,B,B,high,24,right,0
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,2,G,G,high,25,right,1
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,4,C,C,high,26,right,0
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,4,Y,Y,high,27,right,0
10/5/2017,p24,m,12.38,su,i00_0038,i00_0039,3,G,G,high,28,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,YL,Y,low,1,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,B,B,high,2,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,GL,G,low,3,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,BL,B,low,4,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,YL,Y,low,5,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,B,B,high,6,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,C,C,high,7,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,G,G,high,8,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,Y,Y,high,9,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,BL,B,low,10,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,GL,G,low,11,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,YL,Y,low,12,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,C,C,high,13,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,B,B,high,14,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,GL,G,low,15,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,BL,B,low,16,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,Y,Y,high,17,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,G,G,high,18,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,C,C,high,19,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,BL,B,low,20,right,1
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,Y,Y,high,21,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,GL,G,low,22,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,5,YL,Y,low,23,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,B,B,high,24,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,2,G,G,high,25,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,C,C,high,26,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,4,Y,Y,high,27,right,0
10/5/2017,p25,f,12.43,ps,i00_0040,i00_0041,3,G,G,high,28,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,YL,Y,low,1,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,B,B,high,2,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,GL,G,low,3,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,BL,B,low,4,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,YL,Y,low,5,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,B,B,high,6,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,C,C,high,7,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,G,G,high,8,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,Y,Y,high,9,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,BL,B,low,10,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,GL,G,low,11,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,YL,Y,low,12,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,C,C,high,13,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,B,B,high,14,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,GL,G,low,15,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,BL,B,low,16,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,Y,Y,high,17,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,G,G,high,18,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,C,C,high,19,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,BL,B,low,20,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,Y,Y,high,21,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,GL,G,low,22,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,5,YL,Y,low,23,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,B,B,high,24,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,2,G,G,high,25,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,C,C,high,26,right,0
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,4,Y,Y,high,27,right,1
10/5/2017,p26,f,12.58,sh,i00_0042,i00_0043,3,G,G,high,28,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,YL,Y,low,1,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,B,B,high,2,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,GL,G,low,3,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,BL,B,low,4,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,YL,Y,low,5,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,B,B,high,6,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,C,C,high,7,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,G,G,high,8,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,Y,Y,high,9,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,BL,B,low,10,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,GL,G,low,11,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,YL,Y,low,12,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,C,C,high,13,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,B,B,high,14,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,GL,G,low,15,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,BL,B,low,16,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,Y,Y,high,17,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,G,G,high,18,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,C,C,high,19,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,BL,B,low,20,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,Y,Y,high,21,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,GL,G,low,22,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,5,YL,Y,low,23,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,B,B,high,24,right,1
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,2,G,G,high,25,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,C,C,high,26,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,4,Y,Y,high,27,right,0
10/5/2017,p27,f,13.14,ps,i00_0044,i00_0045,3,G,G,high,28,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,YL,Y,low,1,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,B,B,high,2,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,GL,G,low,3,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,BL,B,low,4,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,YL,Y,low,5,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,B,B,high,6,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,C,C,high,7,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,G,G,high,8,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,Y,Y,high,9,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,BL,B,low,10,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,GL,G,low,11,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,YL,Y,low,12,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,C,C,high,13,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,B,B,high,14,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,GL,G,low,15,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,BL,B,low,16,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,Y,Y,high,17,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,G,G,high,18,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,C,C,high,19,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,BL,B,low,20,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,Y,Y,high,21,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,GL,G,low,22,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,5,YL,Y,low,23,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,B,B,high,24,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,2,G,G,high,25,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,C,C,high,26,right,0
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,4,Y,Y,high,27,right,1
10/5/2017,p28,m,13.28,sh,i00_0047,i00_0048,3,G,G,high,28,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,YL,Y,low,1,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,B,B,high,2,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,GL,G,low,3,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,BL,B,low,4,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,YL,Y,low,5,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,B,B,high,6,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,C,C,high,7,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,G,G,high,8,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,Y,Y,high,9,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,BL,B,low,10,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,GL,G,low,11,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,YL,Y,low,12,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,C,C,high,13,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,B,B,high,14,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,GL,G,low,15,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,BL,B,low,16,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,Y,Y,high,17,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,G,G,high,18,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,C,C,high,19,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,BL,B,low,20,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,Y,Y,high,21,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,GL,G,low,22,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,5,YL,Y,low,23,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,B,B,high,24,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,2,G,G,high,25,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,C,C,high,26,right,0
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,4,Y,Y,high,27,right,1
10/5/2017,p29,m,13.39,ps,i00_0049,i00_0050,3,G,G,high,28,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,B,B,high,1,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,YL,Y,low,2,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,G,G,high,3,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,C,C,high,4,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,BL,B,low,5,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,YL,Y,low,6,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,C,C,high,7,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,B,B,high,8,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,Y,Y,high,9,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,GL,G,low,10,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,BL,B,low,11,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,C,C,high,12,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,B,B,high,13,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,YL,Y,low,14,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,GL,G,low,15,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,B,B,high,16,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,Y,Y,high,17,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,G,G,high,18,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,BL,B,low,19,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,G,G,high,20,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,Y,Y,high,21,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,BL,B,low,22,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,GL,G,low,23,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,C,C,high,24,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,3,Y,Y,high,25,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,4,G,G,high,26,right,0
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,5,Y,Y,high,27,right,1
11/5/2017,p30,m,11.04,ps,i00_0051,i00_0052,2,GL,G,low,28,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,B,B,high,1,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,YL,Y,low,2,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,G,G,high,3,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,C,C,high,4,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,BL,B,low,5,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,YL,Y,low,6,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,C,C,high,7,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,B,B,high,8,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,Y,Y,high,9,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,GL,G,low,10,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,BL,B,low,11,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,C,C,high,12,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,B,B,high,13,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,YL,Y,low,14,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,GL,G,low,15,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,B,B,high,16,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,Y,Y,high,17,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,G,G,high,18,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,BL,B,low,19,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,G,G,high,20,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,Y,Y,high,21,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,BL,B,low,22,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,GL,G,low,23,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,C,C,high,24,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,3,Y,Y,high,25,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,4,G,G,high,26,right,1
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,5,Y,Y,high,27,right,0
11/5/2017,p31,m,11.1,ps,i00_0053,i00_0054,2,GL,G,low,28,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,B,B,high,1,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,YL,Y,low,2,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,G,G,high,3,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,C,C,high,4,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,BL,B,low,5,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,YL,Y,low,6,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,C,C,high,7,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,B,B,high,8,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,Y,Y,high,9,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,GL,G,low,10,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,BL,B,low,11,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,C,C,high,12,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,B,B,high,13,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,YL,Y,low,14,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,GL,G,low,15,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,B,B,high,16,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,Y,Y,high,17,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,G,G,high,18,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,BL,B,low,19,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,G,G,high,20,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,Y,Y,high,21,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,BL,B,low,22,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,GL,G,low,23,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,C,C,high,24,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,3,Y,Y,high,25,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,4,G,G,high,26,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,5,Y,Y,high,27,right,0
11/5/2017,p32,f,11.37,ps,i00_0057,i00_0058,2,GL,G,low,28,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,B,B,high,1,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,YL,Y,low,2,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,G,G,high,3,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,C,C,high,4,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,BL,B,low,5,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,YL,Y,low,6,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,C,C,high,7,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,B,B,high,8,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,Y,Y,high,9,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,GL,G,low,10,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,BL,B,low,11,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,C,C,high,12,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,B,B,high,13,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,YL,Y,low,14,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,GL,G,low,15,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,B,B,high,16,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,Y,Y,high,17,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,G,G,high,18,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,BL,B,low,19,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,G,G,high,20,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,Y,Y,high,21,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,BL,B,low,22,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,GL,G,low,23,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,C,C,high,24,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,3,Y,Y,high,25,right,1
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,4,G,G,high,26,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,5,Y,Y,high,27,right,0
11/5/2017,p33,f,11.42,ps,i00_0059,i00_0060,2,GL,G,low,28,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,B,B,high,1,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,YL,Y,low,2,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,G,G,high,3,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,C,C,high,4,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,BL,B,low,5,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,YL,Y,low,6,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,C,C,high,7,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,B,B,high,8,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,Y,Y,high,9,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,GL,G,low,10,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,BL,B,low,11,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,C,C,high,12,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,B,B,high,13,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,YL,Y,low,14,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,GL,G,low,15,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,B,B,high,16,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,Y,Y,high,17,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,G,G,high,18,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,BL,B,low,19,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,G,G,high,20,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,Y,Y,high,21,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,BL,B,low,22,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,GL,G,low,23,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,C,C,high,24,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,3,Y,Y,high,25,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,4,G,G,high,26,right,1
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,5,Y,Y,high,27,right,0
11/5/2017,p34,f,12,ps,i00_0061,i00_0062,2,GL,G,low,28,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,B,B,high,1,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,YL,Y,low,2,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,G,G,high,3,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,C,C,high,4,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,BL,B,low,5,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,YL,Y,low,6,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,C,C,high,7,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,B,B,high,8,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,Y,Y,high,9,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,GL,G,low,10,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,BL,B,low,11,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,C,C,high,12,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,B,B,high,13,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,YL,Y,low,14,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,GL,G,low,15,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,B,B,high,16,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,Y,Y,high,17,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,G,G,high,18,right,0
