wl,GL,G,BL,B,YL,Y,C,bkg
444.87,3.569,18.92,60.399,81.32,6.322,26.52,2.912,5.869
445.07,3.506,18.728,60.398,81.334,6.247,26.362,2.992,5.869
445.27,3.458,18.655,60.341,81.377,6.196,26.27,2.939,5.985
445.47,3.424,18.531,60.276,81.31,6.114,26.106,2.902,5.99
445.67,3.356,18.429,60.238,81.29,6.067,25.942,2.877,5.934
445.87,3.288,18.309,60.184,81.213,6.017,25.764,2.928,5.931
446.07,3.263,18.253,60.145,81.199,5.945,25.64,2.956,5.834
446.27,3.264,18.183,60.129,81.181,5.884,25.458,2.968,5.898
446.47,3.255,18.131,59.967,81.099,5.785,25.237,2.872,5.812
446.67,3.175,18.008,59.923,81.036,5.713,25.088,2.795,5.703
446.87,3.193,17.949,60.006,80.965,5.642,24.903,2.803,5.687
447.07,3.173,17.869,60.095,81.064,5.564,24.791,2.8,5.828
447.27,3.143,17.77,60.131,81.065,5.493,24.623,2.855,5.853
447.47,3.168,17.72,60.133,81.033,5.409,24.446,2.89,5.955
447.67,3.096,17.598,60.109,80.892,5.352,24.251,2.932,5.894
447.87,3.101,17.544,60.102,80.876,5.228,24.12,2.844,5.964
448.07,3.135,17.508,60.079,80.885,5.155,24.004,2.905,5.914
448.27,3.108,17.429,60.158,80.966,5.124,23.844,2.834,5.872
448.47,3.108,17.368,60.146,80.894,5.017,23.646,2.898,5.826
448.67,3.069,17.299,60.101,80.792,4.932,23.517,2.815,5.835
448.87,3.061,17.238,60.055,80.834,4.889,23.469,2.844,5.82
449.07,3.085,17.195,59.989,80.817,4.833,23.284,2.902,5.824
449.27,3.075,17.218,59.997,80.821,4.751,23.129,2.807,5.764
449.47,3.041,17.18,60.055,80.796,4.675,22.951,2.864,5.685
449.67,3.041,17.167,60.046,80.759,4.634,22.841,2.904,5.764
449.87,3.051,17.109,60.06,80.781,4.539,22.676,2.929,5.804
450.07,3.062,17.119,59.994,80.824,4.459,22.509,2.85,5.88
450.27,3.037,17.079,60.068,80.823,4.386,22.337,2.874,5.991
450.47,3.029,17.057,60.06,80.88,4.299,22.192,2.794,5.955
450.67,3.062,17.124,60.129,80.95,4.228,22.09,2.757,6.087
450.87,3.083,17.188,60.111,80.997,4.152,21.913,2.822,6.136
451.07,3.051,17.2,60.017,81.046,4.103,21.825,2.753,6.2
451.27,3.068,17.258,59.997,81.041,4.104,21.746,2.596,6.04
451.47,3.107,17.363,59.969,80.989,4.082,21.664,2.518,6.041
451.67,3.083,17.425,59.935,81.002,4.019,21.574,2.451,5.959
451.87,3.156,17.558,59.918,81.102,3.963,21.515,2.385,6.019
452.07,3.224,17.666,59.991,81.209,3.975,21.445,2.382,5.955
452.27,3.233,17.757,59.968,81.139,3.939,21.393,2.372,6.086
452.47,3.294,17.904,59.921,81.02,3.913,21.386,2.374,6.113
452.67,3.325,18.037,59.924,81.015,3.916,21.393,2.402,6.04
452.87,3.393,18.269,59.941,81.066,3.923,21.352,2.47,6.056
453.07,3.465,18.5,60.011,81.068,3.935,21.285,2.385,6.018
453.27,3.541,18.758,60.038,81.068,3.943,21.367,2.462,6.071
453.47,3.642,19.023,59.97,81.059,3.977,21.382,2.447,6.085
453.67,3.735,19.259,59.952,81.007,4.016,21.479,2.525,6.147
453.87,3.819,19.532,60.031,81.119,4.012,21.528,2.363,6.141
454.07,3.947,19.889,59.988,81.021,4.038,21.634,2.282,6.112
454.27,4.087,20.229,60.057,81.025,4.095,21.806,2.293,6.064
454.47,4.254,20.572,60.009,81.028,4.15,21.93,2.217,6.043
454.67,4.436,21.034,60.004,80.925,4.24,22.096,2.347,6.042
454.87,4.518,21.382,59.988,80.908,4.31,22.291,2.472,6.049
455.07,4.735,21.778,59.993,80.89,4.417,22.478,2.403,6.154
455.27,4.917,22.194,60.104,80.94,4.52,22.686,2.486,6.002
455.47,5.107,22.619,60.123,80.898,4.598,22.843,2.569,6.112
455.67,5.268,23.05,60.16,80.949,4.685,23.053,2.663,6.122
455.87,5.452,23.437,60.215,80.963,4.807,23.265,2.761,6.11
456.07,5.642,23.851,60.257,80.968,4.903,23.519,2.838,6.076
456.27,5.869,24.305,60.221,80.921,5.025,23.794,2.847,6.084
456.47,6.069,24.71,60.223,80.904,5.15,24.065,2.86,5.969
456.67,6.29,25.129,60.189,80.879,5.273,24.287,2.994,5.995
456.87,6.5,25.534,60.152,80.901,5.382,24.498,2.937,6.093
457.06,6.698,25.904,60.222,80.941,5.457,24.743,2.868,6.108
457.26,6.896,26.299,60.248,80.928,5.582,25,2.93,6.15
457.46,7.131,26.674,60.237,80.867,5.702,25.248,2.949,6.13
457.66,7.345,27.046,60.268,80.852,5.869,25.543,3.003,6.18
457.86,7.607,27.48,60.281,80.835,6.009,25.795,3.016,6.048
458.06,7.812,27.856,60.235,80.798,6.154,26.076,3.202,6.022
458.26,8.053,28.291,60.294,80.854,6.35,26.35,3.421,5.949
458.46,8.28,28.719,60.272,80.826,6.511,26.632,3.512,5.986
458.66,8.523,29.19,60.356,80.87,6.705,26.972,3.613,6.114
458.86,8.781,29.637,60.389,80.882,6.89,27.319,3.676,5.998
459.06,9.131,30.06,60.399,80.878,7.132,27.625,3.816,6.02
459.26,9.403,30.513,60.526,80.904,7.324,28.017,3.984,6.025
459.46,9.734,30.997,60.519,80.848,7.577,28.357,4.092,6.103
459.66,10.005,31.42,60.507,80.923,7.796,28.707,4.216,6.093
459.86,10.364,31.919,60.475,80.871,8.058,29.148,4.401,5.997
460.06,10.652,32.365,60.495,80.938,8.356,29.568,4.484,6.074
460.26,10.981,32.846,60.489,80.933,8.628,29.934,4.559,6.183
460.46,11.254,33.292,60.541,80.924,8.861,30.357,4.771,6.196
460.66,11.577,33.799,60.64,80.951,9.118,30.757,4.975,6.298
460.85,11.908,34.333,60.699,80.969,9.463,31.193,5.005,6.393
461.05,12.215,34.831,60.763,81.002,9.847,31.743,5.211,6.363
461.25,12.608,35.365,60.789,80.969,10.211,32.218,5.524,6.395
461.45,12.997,35.883,60.813,80.964,10.562,32.735,5.765,6.359
461.65,13.378,36.452,60.901,81.065,10.966,33.272,5.862,6.389
461.85,13.777,36.976,60.919,81.055,11.336,33.79,6.147,6.323
462.05,14.166,37.528,60.989,81.137,11.695,34.364,6.397,6.504
462.25,14.624,38.133,61.034,81.135,12.183,34.971,6.609,6.459
462.45,15.045,38.712,61.159,81.137,12.599,35.516,6.713,6.54
462.65,15.502,39.31,61.146,81.154,13.08,36.1,6.879,6.565
462.85,15.95,39.823,61.112,81.154,13.547,36.704,7.086,6.6
463.05,16.388,40.404,61.141,81.231,14.013,37.327,7.29,6.717
463.25,16.809,40.984,61.192,81.292,14.457,37.907,7.407,6.679
463.45,17.235,41.619,61.076,81.328,14.976,38.531,7.656,6.68
463.65,17.703,42.237,61.084,81.446,15.417,39.174,7.918,6.735
463.84,18.16,42.784,61.121,81.466,15.847,39.78,8.068,6.752
464.04,18.605,43.345,61.249,81.585,16.366,40.361,8.238,6.73
464.24,19.113,44,61.236,81.593,16.854,41.006,8.376,6.724
464.44,19.52,44.564,61.29,81.595,17.383,41.63,8.543,6.619
464.64,19.984,45.146,61.327,81.624,17.899,42.153,8.673,6.656
464.84,20.449,45.655,61.313,81.664,18.434,42.732,8.863,6.68
465.04,20.939,46.208,61.291,81.777,18.977,43.432,9.15,6.612
465.24,21.462,46.763,61.247,81.792,19.523,44.018,9.398,6.662
465.44,21.89,47.302,61.26,81.752,20.103,44.686,9.606,6.708
465.64,22.368,47.867,61.224,81.737,20.613,45.304,9.788,6.754
465.84,22.883,48.411,61.241,81.786,21.168,45.866,10.084,6.73
466.04,23.272,48.938,61.352,81.812,21.729,46.506,10.165,6.823
466.23,23.731,49.431,61.411,81.918,22.335,47.082,10.278,6.779
466.43,24.2,49.959,61.471,82.047,22.833,47.657,10.322,6.856
466.63,24.678,50.455,61.407,82.067,23.389,48.312,10.551,6.929
466.83,25.177,50.979,61.533,82.173,23.969,48.97,10.733,6.746
467.03,25.678,51.614,61.577,82.223,24.595,49.622,10.997,6.54
467.23,26.188,52.069,61.583,82.21,25.261,50.242,11.111,6.609
467.43,26.609,52.581,61.638,82.247,25.86,50.909,11.336,6.648
467.63,27.148,53.079,61.72,82.181,26.515,51.557,11.423,6.654
467.83,27.647,53.558,61.738,82.126,27.206,52.238,11.52,6.634
468.03,28.155,54.063,61.797,82.122,27.891,52.926,11.713,6.552
468.22,28.602,54.589,61.731,82.044,28.534,53.617,11.808,6.505
468.42,29.024,54.998,61.737,82.021,29.161,54.227,12.006,6.462
468.62,29.551,55.421,61.716,82.049,29.796,54.911,12.168,6.616
468.82,30.081,55.858,61.708,82.11,30.494,55.59,12.384,6.568
469.02,30.6,56.474,61.726,82.132,31.142,56.168,12.531,6.523
469.22,31.039,56.852,61.823,82.103,31.765,56.75,12.697,6.452
469.42,31.488,57.344,61.932,82.171,32.359,57.393,12.823,6.447
469.62,32.023,57.799,61.886,82.238,33.005,57.922,12.857,6.397
469.82,32.494,58.264,61.845,82.276,33.712,58.509,12.914,6.42
470.01,32.879,58.69,61.787,82.291,34.361,59.148,12.934,6.46
470.21,33.471,59.181,61.706,82.317,35.028,59.729,13.077,6.404
470.41,33.915,59.64,61.632,82.212,35.644,60.339,13.244,6.445
470.61,34.352,60.048,61.649,82.195,36.293,60.906,13.408,6.418
470.81,34.807,60.509,61.675,82.241,36.956,61.527,13.471,6.357
471.01,35.259,60.95,61.701,82.213,37.633,62.093,13.607,6.51
471.21,35.628,61.249,61.73,82.1,38.25,62.642,13.697,6.583
471.41,36.033,61.659,61.744,82.117,38.919,63.21,13.809,6.509
471.61,36.474,62.025,61.644,82.049,39.485,63.777,13.908,6.384
471.8,36.844,62.366,61.6,82.079,40.108,64.272,14.076,6.189
472,37.246,62.795,61.63,82.123,40.735,64.76,14.258,6.146
472.2,37.617,63.165,61.557,82.026,41.367,65.251,14.4,6.151
472.4,38.029,63.517,61.612,82.078,41.979,65.717,14.556,6.313
472.6,38.519,63.985,61.616,82.104,42.611,66.132,14.757,6.381
472.8,38.916,64.439,61.698,82.197,43.225,66.572,14.908,6.33
473,39.259,64.797,61.657,82.139,43.797,67.072,15.074,6.325
473.2,39.623,65.081,61.656,82.176,44.45,67.635,15.229,6.285
473.39,40.041,65.488,61.631,82.18,45.042,68.089,15.151,6.328
473.59,40.417,65.843,61.658,82.159,45.623,68.489,15.174,6.161
473.79,40.721,66.109,61.731,82.232,46.224,68.997,15.133,6.04
473.99,41.032,66.457,61.793,82.318,46.725,69.388,15.222,6.088
474.19,41.326,66.762,61.814,82.324,47.148,69.794,15.271,6.213
474.39,41.583,67.069,61.826,82.266,47.656,70.186,15.329,6.246
474.59,41.892,67.357,61.858,82.303,48.202,70.619,15.349,6.185
474.78,42.219,67.656,61.818,82.26,48.722,70.983,15.39,6.134
474.98,42.512,67.843,61.768,82.19,49.268,71.327,15.519,6.121
475.18,42.811,68.078,61.675,82.138,49.769,71.706,15.567,6.112
475.38,43.177,68.38,61.625,82.201,50.268,71.989,15.554,6.221
475.58,43.469,68.653,61.669,82.27,50.684,72.349,15.469,6.19
475.78,43.779,68.886,61.73,82.269,51.267,72.651,15.292,6.255
475.98,44.125,69.107,61.741,82.314,51.702,73.002,15.287,6.406
476.17,44.397,69.287,61.696,82.268,52.206,73.327,15.203,6.356
476.37,44.693,69.559,61.73,82.341,52.76,73.636,15.143,6.466
476.57,44.974,69.724,61.677,82.242,53.304,74.032,15.032,6.569
476.77,45.239,69.878,61.709,82.309,53.814,74.381,14.837,6.655
476.97,45.47,70.026,61.651,82.288,54.27,74.7,14.822,6.682
477.17,45.804,70.22,61.623,82.234,54.818,75.075,14.722,6.739
477.37,46.112,70.349,61.593,82.189,55.358,75.356,14.606,6.724
477.56,46.347,70.468,61.614,82.192,55.889,75.751,14.6,6.941
477.76,46.649,70.608,61.559,82.088,56.43,76.015,14.516,7.149
477.96,46.951,70.776,61.527,82.062,56.944,76.363,14.569,7.197
478.16,47.23,70.95,61.567,82.002,57.51,76.693,14.552,7.105
478.36,47.601,71.172,61.593,82.008,58.19,77.05,14.346,6.951
478.56,47.946,71.316,61.577,82.103,58.705,77.434,14.304,6.879
478.75,48.307,71.514,61.571,82.135,59.288,77.759,14.22,6.991
478.95,48.503,71.593,61.556,82.11,59.765,78.131,14.226,6.961
479.15,48.801,71.824,61.624,82.149,60.199,78.496,14.147,6.983
479.35,49.027,71.934,61.64,82.109,60.598,78.839,14.089,6.915
479.55,49.207,72.047,61.63,82.08,60.999,79.169,13.975,6.82
479.75,49.41,72.199,61.671,82.052,61.363,79.452,14.004,6.827
479.94,49.572,72.299,61.672,82.034,61.647,79.688,14.012,6.848
480.14,49.73,72.406,61.699,82.011,61.94,79.89,13.9,6.905
480.34,49.895,72.536,61.708,81.947,62.179,80.152,13.83,6.89
480.54,50.009,72.625,61.666,81.922,62.424,80.349,13.728,6.878
480.74,50.18,72.732,61.631,81.947,62.7,80.479,13.726,6.781
480.94,50.287,72.823,61.647,81.939,62.953,80.709,13.683,6.718
481.13,50.441,72.902,61.636,81.952,63.219,80.867,13.625,6.712
481.33,50.51,73.004,61.669,82.009,63.413,80.975,13.561,6.637
481.53,50.594,73.135,61.661,82.031,63.623,81.117,13.482,6.678
481.73,50.724,73.261,61.612,81.958,63.789,81.216,13.457,6.591
481.93,50.807,73.357,61.579,81.976,63.985,81.426,13.414,6.515
482.13,50.961,73.536,61.572,81.984,64.193,81.585,13.365,6.533
482.32,51.104,73.584,61.55,81.98,64.452,81.766,13.306,6.637
482.52,51.142,73.637,61.537,81.914,64.642,81.953,13.33,6.622
482.72,51.209,73.761,61.59,81.911,64.867,82.109,13.28,6.713
482.92,51.245,73.791,61.591,81.843,64.985,82.161,13.188,6.642
483.12,51.375,73.953,61.597,81.845,65.169,82.225,13.118,6.693
483.31,51.459,73.99,61.554,81.845,65.355,82.34,13.058,6.693
483.51,51.549,74.046,61.582,81.887,65.507,82.411,13.036,6.746
483.71,51.603,74.119,61.576,81.915,65.624,82.457,12.995,6.754
483.91,51.651,74.169,61.527,81.874,65.773,82.548,12.969,6.762
484.11,51.762,74.226,61.513,81.874,65.961,82.612,12.929,6.78
484.31,51.835,74.322,61.464,81.886,66.12,82.704,12.88,6.745
484.5,51.867,74.349,61.48,81.955,66.272,82.761,12.89,6.76
484.7,51.948,74.412,61.483,81.941,66.351,82.859,12.838,6.787
484.9,52.024,74.474,61.509,81.975,66.398,82.979,12.829,6.822
485.1,52.076,74.532,61.494,81.936,66.486,82.997,12.762,6.856
485.3,52.111,74.572,61.523,81.851,66.621,83.08,12.665,6.812
485.49,52.221,74.616,61.549,81.849,66.783,83.15,12.596,6.878
485.69,52.251,74.651,61.548,81.807,66.878,83.282,12.564,6.862
485.89,52.267,74.709,61.552,81.848,67.002,83.334,12.533,6.816
486.09,52.349,74.775,61.601,81.901,67.156,83.394,12.538,6.807
486.29,52.388,74.782,61.544,81.862,67.257,83.481,12.506,6.813
486.48,52.46,74.859,61.555,81.878,67.315,83.578,12.39,6.768
486.68,52.59,74.905,61.543,81.875,67.427,83.622,12.371,6.854
486.88,52.684,74.922,61.52,81.882,67.489,83.677,12.339,6.771
487.08,52.744,75.021,61.512,81.922,67.612,83.793,12.318,6.783
487.28,52.815,74.998,61.518,81.948,67.747,83.901,12.384,6.833
487.47,52.848,75.034,61.543,81.967,67.814,83.901,12.338,6.824
487.67,52.924,75.127,61.529,81.995,67.976,83.999,12.267,6.818
487.87,52.985,75.158,61.498,81.966,68.088,84.078,12.246,6.838
488.07,53.047,75.16,61.48,81.953,68.201,84.152,12.206,6.833
488.26,53.075,75.22,61.495,82.011,68.293,84.208,12.16,6.86
488.46,53.142,75.275,61.528,81.973,68.386,84.274,12.201,6.885
488.66,53.212,75.331,61.532,81.935,68.486,84.263,12.161,6.93
488.86,53.31,75.372,61.555,81.978,68.596,84.337,12.147,6.864
489.06,53.354,75.425,61.59,81.958,68.728,84.422,12.055,6.911
489.25,53.437,75.449,61.556,81.953,68.828,84.471,12.091,6.917
489.45,53.538,75.502,61.538,82.016,68.88,84.535,12.123,6.86
489.65,53.571,75.527,61.512,82.036,68.943,84.669,12.108,6.892
489.85,53.682,75.545,61.537,82.051,69.06,84.722,12.066,6.87
490.05,53.784,75.585,61.545,82.028,69.2,84.834,12.003,6.901
490.24,53.833,75.598,61.516,81.96,69.271,84.83,11.97,6.965
490.44,53.929,75.651,61.569,81.973,69.377,84.9,11.979,6.974
490.64,53.934,75.663,61.583,81.943,69.499,84.924,11.982,7.021
490.84,53.946,75.695,61.602,82.005,69.54,84.923,12.021,7.027
491.03,54.007,75.737,61.603,81.972,69.626,84.962,11.97,7.115
491.23,54.1,75.776,61.605,81.968,69.765,85.098,11.975,7.09
491.43,54.148,75.861,61.601,81.899,69.856,85.156,11.818,6.97
491.63,54.202,75.938,61.568,81.88,69.994,85.254,11.875,6.973
491.82,54.266,76.008,61.595,81.847,69.988,85.297,11.842,7.011
492.02,54.345,76.014,61.643,81.879,70.049,85.4,11.884,7.005
492.22,54.436,76.084,61.674,81.959,70.139,85.416,11.793,7.045
492.42,54.547,76.133,61.67,81.91,70.208,85.491,11.802,6.936
492.61,54.609,76.118,61.62,81.907,70.329,85.542,11.802,6.909
492.81,54.746,76.183,61.615,81.915,70.447,85.713,11.693,6.986
493.01,54.796,76.215,61.588,81.868,70.612,85.754,11.701,7.053
493.21,54.916,76.28,61.546,81.853,70.745,85.746,11.65,7.012
493.41,54.994,76.301,61.589,81.89,70.881,85.838,11.566,6.963
493.6,55.036,76.383,61.616,81.943,70.941,85.917,11.584,7.03
493.8,55.127,76.508,61.644,81.893,71.064,85.884,11.535,7.043
494,55.215,76.571,61.68,81.926,71.135,85.978,11.475,7.138
494.2,55.298,76.621,61.719,81.994,71.17,86.024,11.484,7.07
494.39,55.439,76.727,61.79,82.109,71.251,86.167,11.425,7.016
494.59,55.474,76.795,61.856,82.118,71.327,86.224,11.356,6.991
494.79,55.611,76.827,61.879,82.177,71.399,86.284,11.349,6.934
494.99,55.71,76.982,61.877,82.22,71.468,86.407,11.276,6.902
495.18,55.803,77.089,61.914,82.282,71.585,86.44,11.336,6.869
495.38,55.857,77.094,61.967,82.325,71.668,86.458,11.353,6.896
495.58,55.948,77.152,62.028,82.414,71.74,86.542,11.358,6.94
495.78,56.086,77.26,62.06,82.442,71.822,86.611,11.272,7.078
495.97,56.121,77.291,62.02,82.438,71.968,86.633,11.289,7.085
496.17,56.253,77.406,62.102,82.501,72.108,86.646,11.194,7.151
496.37,56.37,77.47,62.109,82.478,72.174,86.698,11.172,7.116
496.56,56.405,77.54,62.169,82.53,72.273,86.74,11.12,7.251
496.76,56.513,77.63,62.265,82.58,72.254,86.79,11.03,7.356
496.96,56.533,77.681,62.23,82.637,72.304,86.785,11.132,7.281
497.16,56.596,77.701,62.277,82.692,72.353,86.787,11.139,7.283
497.35,56.643,77.738,62.342,82.77,72.428,86.818,11.22,7.316
497.55,56.7,77.818,62.37,82.832,72.476,86.965,11.218,7.278
497.75,56.763,77.838,62.37,82.71,72.602,87.013,11.044,7.396
497.95,56.843,77.847,62.358,82.736,72.635,87.063,11.083,7.374
498.14,56.909,77.938,62.339,82.765,72.669,87.043,11.143,7.348
498.34,56.974,78.004,62.374,82.749,72.747,87.107,11.068,7.391
498.54,56.985,77.972,62.368,82.677,72.841,87.098,10.996,7.418
498.74,57.067,77.966,62.314,82.671,72.95,87.111,10.956,7.545
498.93,57.169,78.165,62.304,82.673,73.02,87.115,10.987,7.555
499.13,57.26,78.162,62.335,82.678,73.191,87.093,10.902,7.567
499.33,57.354,78.146,62.353,82.658,73.376,87.2,10.786,7.583
499.52,57.458,78.289,62.314,82.616,73.401,87.181,10.772,7.623
499.72,57.595,78.389,62.317,82.669,73.504,87.185,10.71,7.786
499.92,57.74,78.42,62.369,82.678,73.642,87.198,10.581,7.535
500.12,57.869,78.464,62.402,82.736,73.711,87.247,10.565,7.418
500.31,57.903,78.511,62.424,82.705,73.796,87.297,10.583,7.385
500.51,57.934,78.558,62.435,82.679,73.867,87.383,10.64,7.456
500.71,58.052,78.595,62.431,82.652,73.957,87.53,10.538,7.427
500.9,58.079,78.599,62.487,82.61,74.182,87.537,10.602,7.368
501.1,58.148,78.733,62.504,82.682,74.207,87.531,10.491,7.438
501.3,58.242,78.826,62.486,82.705,74.259,87.569,10.386,7.515
501.5,58.257,78.886,62.528,82.69,74.274,87.66,10.262,7.388
501.69,58.348,78.991,62.539,82.682,74.339,87.537,10.357,7.417
501.89,58.443,79.047,62.538,82.777,74.432,87.505,10.517,7.348
502.09,58.476,79.041,62.617,82.857,74.505,87.563,10.444,7.307
502.28,58.535,79.145,62.68,82.867,74.586,87.636,10.373,7.378
502.48,58.613,79.16,62.733,82.923,74.705,87.705,10.367,7.544
502.68,58.666,79.293,62.742,82.995,74.797,87.805,10.436,7.642
502.88,58.716,79.389,62.81,83.079,74.917,87.837,10.336,7.667
503.07,58.764,79.347,62.801,83.103,75.027,87.939,10.258,7.768
503.27,58.852,79.358,62.86,83.124,75.117,88.055,10.187,7.818
503.47,58.902,79.456,62.802,83.076,75.107,87.999,10.078,7.803
503.66,58.976,79.419,62.871,83.141,75.219,88.078,9.862,7.873
503.86,59.002,79.408,62.798,83.024,75.177,88.088,9.862,7.75
504.06,58.994,79.444,62.813,83.008,75.161,88.135,9.875,7.844
504.25,59.037,79.505,62.836,82.896,75.318,88.116,9.762,7.958
504.45,59.018,79.479,62.815,82.954,75.321,88.217,9.609,8.039
504.65,59.045,79.511,62.809,83.003,75.415,88.3,9.448,8.139
504.85,59.029,79.509,62.823,82.984,75.392,88.166,9.515,8.157
505.04,59.056,79.564,62.82,83.052,75.399,88.182,9.458,8.191
505.24,59.081,79.47,62.887,83.043,75.454,88.289,9.463,8.096
505.44,59.009,79.501,62.986,83.039,75.549,88.322,9.446,7.989
505.63,59.014,79.549,62.939,83.039,75.595,88.298,9.359,8.235
505.83,59.038,79.485,62.93,83.04,75.642,88.402,9.15,8.377
506.03,59.009,79.484,63.013,83.071,75.728,88.486,9.012,8.347
506.22,59.07,79.576,62.969,82.992,75.76,88.543,8.924,8.41
506.42,59.111,79.587,62.941,82.981,75.842,88.529,8.828,8.316
506.62,59.127,79.64,62.833,82.901,75.847,88.492,8.694,8.385
506.81,59.203,79.664,62.849,82.829,75.845,88.494,8.58,8.229
507.01,59.256,79.665,62.815,82.784,75.883,88.573,8.493,8.033
507.21,59.235,79.72,62.896,82.784,75.884,88.579,8.468,7.984
507.4,59.259,79.762,62.863,82.725,75.913,88.54,8.468,7.906
507.6,59.163,79.759,62.885,82.731,75.926,88.624,8.494,7.877
507.8,59.192,79.824,62.831,82.698,75.94,88.595,8.615,7.788
507.99,59.157,79.803,62.902,82.779,76.082,88.65,8.547,7.942
508.19,59.129,79.751,62.891,82.832,76.109,88.671,8.479,7.99
508.39,59.165,79.711,62.862,82.941,76.089,88.756,8.363,8.015
508.58,59.287,79.775,62.812,82.88,76.155,88.699,8.341,7.917
508.78,59.339,79.786,62.84,82.909,76.129,88.645,8.344,7.756
508.98,59.384,79.889,62.844,82.959,76.229,88.646,8.276,7.885
509.17,59.403,79.944,62.814,82.986,76.291,88.644,8.141,7.878
509.37,59.416,79.985,62.809,82.919,76.395,88.623,8.038,7.905
509.57,59.515,80.034,62.795,82.934,76.352,88.702,8,8.074
509.76,59.618,80.053,62.851,82.985,76.465,88.747,7.943,7.994
509.96,59.631,80.133,62.904,82.958,76.531,88.731,7.938,7.985
510.16,59.716,80.198,62.844,82.888,76.511,88.747,7.931,8.002
510.35,59.703,80.128,62.851,82.878,76.5,88.796,7.826,8.04
510.55,59.731,80.149,62.826,82.901,76.551,88.823,7.829,7.976
510.75,59.707,80.109,62.871,82.901,76.594,88.782,7.722,7.725
510.94,59.652,80.043,62.862,82.921,76.654,88.844,7.667,7.826
511.14,59.681,80.132,62.865,82.899,76.64,88.822,7.803,7.979
511.34,59.72,80.145,62.8,82.818,76.66,88.732,7.733,7.964
511.53,59.675,80.134,62.858,82.852,76.654,88.697,7.667,7.988
511.73,59.729,80.091,62.948,82.896,76.693,88.689,7.615,8.045
511.93,59.724,80.023,63.038,82.978,76.821,88.679,7.511,8.126
512.12,59.793,80.13,63.068,82.975,76.769,88.655,7.541,8.129
512.32,59.812,80.215,63.066,82.924,76.776,88.617,7.379,8.2
512.52,59.768,80.299,63.136,82.906,76.831,88.649,7.404,8.109
512.71,59.695,80.336,63.208,82.972,76.841,88.607,7.292,8.12
512.91,59.724,80.351,63.289,83.008,76.992,88.587,7.242,8.085
513.11,59.707,80.313,63.264,82.992,76.982,88.753,7.158,7.942
513.3,59.676,80.313,63.274,83.016,76.998,88.813,7.119,7.938
513.5,59.676,80.266,63.259,83.052,76.996,88.864,7.034,8.029
513.69,59.624,80.231,63.187,83.132,77.08,88.776,6.931,8.04
513.89,59.59,80.205,63.124,83.098,77.058,88.726,6.929,8.042
514.09,59.661,80.207,63.075,83.119,77.022,88.778,6.828,7.963
514.28,59.638,80.212,63.12,83.191,77.041,88.803,6.663,7.958
514.48,59.695,80.311,63.077,83.189,77.147,88.807,6.686,7.9
514.68,59.672,80.242,63.093,83.16,77.117,88.806,6.676,7.963
514.87,59.713,80.306,63.036,83.212,77.149,88.869,6.759,8.063
515.07,59.733,80.356,63.021,83.194,77.118,88.818,6.694,8.074
515.27,59.762,80.334,63.011,83.227,77.162,88.837,6.612,8.064
515.46,59.716,80.314,63.013,83.252,77.17,88.969,6.526,8.004
515.66,59.758,80.228,62.973,83.207,77.221,89.011,6.455,8.066
515.85,59.771,80.18,62.966,83.155,77.306,89.018,6.354,8.079
516.05,59.786,80.242,62.949,83.093,77.24,88.955,6.288,8.058
516.25,59.754,80.254,62.887,83.047,77.279,89.064,6.148,7.934
516.44,59.774,80.203,62.886,83.115,77.329,89.104,6.142,7.928
